Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;10651;2020;;;30/04/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;171;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;35,76;0;0;0;35,76;35,76;35,76;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;10652;2020;;;30/04/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;1;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2138,78;0;0;0;2138,78;2138,78;2138,78;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;10653;2020;;;30/04/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;21;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;33077,22;0;0;0;33077,22;33077,22;33077,22;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;10788;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;14;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2229,33;2229,33;0;0;0;0;0;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10789;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;696,66;696,66;0;0;0;0;0;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10790;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;21;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;348,32;348,32;0;0;0;0;0;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10818;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;14;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2229,33;2229,33;0;0;0;0;0;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10819;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;696,66;696,66;0;0;0;0;0;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10820;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;21;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;348,32;348,32;0;0;0;0;0;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10855;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;14;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2229,33;0;0;0;2229,33;2229,33;2229,33;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10856;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;696,66;0;0;0;696,66;696,66;696,66;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10857;2020;;;08/05/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;21;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;348,32;0;0;0;348,32;348,32;348,32;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10943;2020;;;13/05/2020;30918;Mei Paula Adriana De Oliveira Pedroso; CNPJ 22.779.948/0001-20;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;10400;0;0;0;10400;10400;10400;0;6981/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;10945;2020;;;13/05/2020;31452;Mei Caio Andreatta Moro; CNPJ 24.205.895/0001-69;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;10400;0;0;0;10400;10400;10400;0;6983/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;10946;2020;;;13/05/2020;29953;Mei Valeria Rocha Cirilo; CNPJ 19.911.164/0001-07;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;10400;0;0;0;10400;10400;10400;0;6988/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;10947;2020;;;13/05/2020;32122;Mei Michele Navarro; CNPJ 27.255.583/0001-58;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;27000;0;0;0;27000;27000;27000;0;10014/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11140;2020;;;14/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;45753,44;0;0;0;45753,44;45753,44;45753,44;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11141;2020;;;14/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;150490,59;0;0;0;150490,59;150490,59;150490,59;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11142;2020;;;14/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;56391,46;0;0;0;56391,46;56391,46;56391,46;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11143;2020;;;14/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1849,36;0;0;0;1849,36;1849,36;1849,36;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11144;2020;;;14/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;88928,77;0;0;0;88928,77;88928,77;88928,77;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11145;2020;;;14/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4390,64;0;0;0;4390,64;4390,64;4390,64;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11210;2020;;;18/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2014,53;0;0;0;2014,53;2014,53;2014,53;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11217;2020;;;18/05/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;17;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;83,58;0;0;0;83,58;83,58;83,58;0;0/0;/;11 - FOLHA DE PAGAMENTO;
;;11231;2020;;;18/05/2020;35265;Mei Fabio Augusto De Sousa Marques; CNPJ 31.198.296/0001-20;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;10400;0;0;0;10400;10400;10400;0;6989/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11232;2020;;;18/05/2020;34649;Mei Maira Daniel Vaz Valente; CNPJ 20.747.072/0001-04;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;10400;0;0;0;10400;10400;10400;0;6991/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11233;2020;;;18/05/2020;35743;Mei Solange De Souza Camargo  ; CNPJ 31.638.857/0001-65;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;25000;0;0;0;25000;25000;25000;0;10012/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11234;2020;;;18/05/2020;34648;Mei Denise De Souza Bruno; CNPJ 28.859.697/0001-70;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;10400;0;0;0;10400;10400;10400;0;10013/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11258;2020;;;20/05/2020;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;129897,34;0;0;0;129897,34;129897,34;129897,34;0;/;/;24 - OUTROS;
;;11275;2020;;;20/05/2020;18815;Cooperativa Paulista De Trabalho Dos Profissionais De Danca; CNPJ 07.953.804/0001-54;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9220/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11277;2020;;;21/05/2020;34647;Mei Beatriz Yamada Sano; CNPJ 21.202.599/0001-16;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9221/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11278;2020;;;21/05/2020;24898;Mei Andre Bizerra; CNPJ 14.927.236/0001-82;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9222/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11279;2020;;;21/05/2020;25391;Andreia Couto - Me; CNPJ 15.347.402/0001-34;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;9484/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11280;2020;;;21/05/2020;30055;Mei Diaulas Ullysses Mercedes ; CNPJ 19.912.098/0001-81;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;36000;0;0;0;36000;36000;36000;0;10016/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11281;2020;;;21/05/2020;31520;Mei Cristiane Fatima Santos; CNPJ 24.199.794/0001-22;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9223/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11282;2020;;;21/05/2020;32625;Lucio Kodato Me; CNPJ 16.986.295/0001-57;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;10017/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11283;2020;;;21/05/2020;31543;Mei Paula Carolina Petreca; CNPJ 24.213.590/0001-07;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9354/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11284;2020;;;21/05/2020;36696;Somarium Corpo E Arte Ltda - Me; CNPJ 32.772.623/0001-79;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9353/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11285;2020;;;21/05/2020;34784;Mei Samira Martins Marana; CNPJ 18.690.600/0001-94;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9356/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11286;2020;;;21/05/2020;18815;Cooperativa Paulista De Trabalho Dos Profissionais De Danca; CNPJ 07.953.804/0001-54;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9348/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11287;2020;;;21/05/2020;36304;Megafone Filmes Producoes Ltda - Me; CNPJ 20.228.844/0001-00;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;9481/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11288;2020;;;21/05/2020;32106;Mei Suzana Beiersdorff Bayona; CNPJ 23.128.773/0001-53;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9350/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11289;2020;;;21/05/2020;34855;Lua Azul Producoes Audiovisuais Ltda - Me; CNPJ 10.228.818/0001-10;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;1832/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11290;2020;;;21/05/2020;31518;Escola Estudio Musical Marsola S/S Ltda - Me; CNPJ 66.666.603/0001-35;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7013;10000;0;0;0;10000;10000;10000;0;9351/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11300;2020;;;21/05/2020;25391;Andreia Couto - Me; CNPJ 15.347.402/0001-34;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;1829/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11301;2020;;;21/05/2020;25391;Andreia Couto - Me; CNPJ 15.347.402/0001-34;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;1830/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11302;2020;;;21/05/2020;35658;A Casa Prospera Producoes Ltda - Me; CNPJ 29.582.763/0001-70;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;1834/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11303;2020;;;26/05/2020;25391;Andreia Couto - Me; CNPJ 15.347.402/0001-34;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;1831/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11304;2020;;;26/05/2020;36184;Ole Producoes Ltda - Epp; CNPJ 09.019.897/0001-70;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;1836/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11305;2020;;;26/05/2020;25391;Andreia Couto - Me; CNPJ 15.347.402/0001-34;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;9482/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11307;2020;;;26/05/2020;25391;Andreia Couto - Me; CNPJ 15.347.402/0001-34;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4440;0;0;0;4440;4440;4440;0;10015/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;11398;2020;;;28/05/2020;35630;Pfst - Programa Frente Social De Trabalho - Adm;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;99;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;16979,56;0;0;0;16979,56;16979,56;16979,56;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11991;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4346,24;0;0;0;4346,24;4346,24;4346,24;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11992;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;68753,92;0;0;0;68753,92;68753,92;68753,92;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11993;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;227384,09;0;0;0;227384,09;227384,09;227384,09;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11994;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;18946,34;0;0;0;18946,34;18946,34;18946,34;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11995;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;10577,82;0;0;0;10577,82;10577,82;10577,82;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11996;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;91;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1679,55;0;0;0;1679,55;1679,55;1679,55;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11997;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;81872,53;0;0;0;81872,53;81872,53;81872,53;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11998;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4082,08;0;0;0;4082,08;4082,08;4082,08;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;11999;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2774,05;0;0;0;2774,05;2774,05;2774,05;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;12000;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;134326,84;0;0;0;134326,84;134326,84;134326,84;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;12001;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4187,83;0;0;0;4187,83;4187,83;4187,83;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;12002;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6585,98;0;0;0;6585,98;6585,98;6585,98;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;12003;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;401;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;693,21;0;0;0;693,21;693,21;693,21;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;12004;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1585,81;0;0;0;1585,81;1585,81;1585,81;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;12005;2020;;;29/05/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;753;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;15521,23;0;0;0;15521,23;15521,23;15521,23;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
